NA20543	NA20543	1
NA20544	NA20544	1
NA20581	NA20581	1
NA20582	NA20582	1
NA20585	NA20585	1
NA20586	NA20586	1
NA20587	NA20587	1
NA20588	NA20588	1
NA20589	NA20589	1
NA20752	NA20752	1
NA20753	NA20753	1
NA20754	NA20754	1
NA20755	NA20755	1
NA20756	NA20756	1
NA20757	NA20757	1
NA20758	NA20758	1
NA20759	NA20759	1
NA20760	NA20760	1
NA20761	NA20761	1
NA20762	NA20762	1
NA20763	NA20763	1
NA20764	NA20764	1
NA20765	NA20765	1
NA20766	NA20766	1
NA20767	NA20767	1
NA20768	NA20768	1
NA20769	NA20769	1
NA20770	NA20770	1
NA20771	NA20771	1
NA20772	NA20772	1
NA20773	NA20773	1
NA20774	NA20774	1
NA20775	NA20775	1
NA20778	NA20778	1
NA20783	NA20783	1
NA20785	NA20785	1
NA20786	NA20786	1
NA20787	NA20787	1
NA20790	NA20790	1
NA20792	NA20792	1
NA20795	NA20795	1
NA20796	NA20796	1
NA20797	NA20797	1
NA20798	NA20798	1
NA20799	NA20799	1
NA20800	NA20800	1
NA20801	NA20801	1
NA20802	NA20802	1
NA20803	NA20803	1
NA20804	NA20804	1
NA20805	NA20805	1
NA20806	NA20806	1
NA20807	NA20807	1
NA20808	NA20808	1
NA20809	NA20809	1
NA20810	NA20810	1
NA20811	NA20811	1
NA20812	NA20812	1
NA20813	NA20813	1
NA20814	NA20814	1
NA20815	NA20815	1
NA20818	NA20818	1
NA20819	NA20819	1
NA20821	NA20821	1
NA20822	NA20822	1
NA20826	NA20826	1
NA20827	NA20827	1
NA20828	NA20828	1
NA20832	NA20832	1
NA20845	NA20845	2
NA20846	NA20846	2
NA20847	NA20847	2
NA20849	NA20849	2
NA20850	NA20850	2
NA20851	NA20851	2
NA20852	NA20852	2
NA20853	NA20853	2
NA20854	NA20854	2
NA20856	NA20856	2
NA20858	NA20858	2
NA20859	NA20859	2
NA20861	NA20861	2
NA20862	NA20862	2
NA20863	NA20863	2
NA20864	NA20864	2
NA20866	NA20866	2
NA20867	NA20867	2
NA20868	NA20868	2
NA20869	NA20869	2
NA20870	NA20870	2
NA20872	NA20872	2
NA20874	NA20874	2
NA20875	NA20875	2
NA20876	NA20876	2
NA20877	NA20877	2
NA20878	NA20878	2
NA20881	NA20881	2
NA20882	NA20882	2
NA20884	NA20884	2
NA20885	NA20885	2
NA20886	NA20886	2
NA20887	NA20887	2
NA20888	NA20888	2
NA20889	NA20889	2
NA20890	NA20890	2
NA20891	NA20891	2
NA20892	NA20892	2
NA20894	NA20894	2
NA20895	NA20895	2
NA20896	NA20896	2
NA20897	NA20897	2
NA20899	NA20899	2
NA20900	NA20900	2
NA20901	NA20901	2
NA20902	NA20902	2
NA20903	NA20903	2
NA20904	NA20904	2
NA20905	NA20905	2
NA20906	NA20906	2
NA20908	NA20908	2
NA20910	NA20910	2
NA20911	NA20911	2
NA21086	NA21086	2
NA21087	NA21087	2
NA21088	NA21088	2
NA21089	NA21089	2
NA21090	NA21090	2
NA21091	NA21091	2
NA21092	NA21092	2
NA21093	NA21093	2
NA21094	NA21094	2
NA21095	NA21095	2
NA21097	NA21097	2
NA21098	NA21098	2
NA21099	NA21099	2
NA21100	NA21100	2
NA21101	NA21101	2
NA21102	NA21102	2
NA21103	NA21103	2
NA21104	NA21104	2
NA21105	NA21105	2
NA21106	NA21106	2
NA21107	NA21107	2
NA21108	NA21108	2
NA21109	NA21109	2
NA21110	NA21110	2
NA21111	NA21111	2
NA21112	NA21112	2
NA21113	NA21113	2
NA21114	NA21114	2
NA21115	NA21115	2
NA21116	NA21116	2
NA21117	NA21117	2
NA21118	NA21118	2
NA21119	NA21119	2
NA21120	NA21120	2
NA21122	NA21122	2
NA21123	NA21123	2
NA21124	NA21124	2
NA21125	NA21125	2
NA21126	NA21126	2
NA21127	NA21127	2
NA21128	NA21128	2
NA21129	NA21129	2
NA21130	NA21130	2
NA21133	NA21133	2
NA21135	NA21135	2
NA21137	NA21137	2
NA21141	NA21141	2
NA21142	NA21142	2
NA21143	NA21143	2
NA21144	NA21144	2
